,folioviv,foliohog,tot_integ,edad_jefe,jefe_es_hombre,alimentos,gasto_mon,transporte,ing_cor,jefe_termino_sec,tiene_auto,tasa_ahorro
37391,1302381722,1,9,50,1,8948.41,22716.1,5466.49,56950.77,1,0,0.601
64791,2302076504,1,1,32,1,2687.08,5955.6,435.48,28613.91,1,0,0.792
44098,1560693320,1,3,45,1,9989.81,12889.69,580.64,18751.03,1,0,0.313
25322,860841307,1,7,44,1,0.0,9976.74,583.79,99681.24,1,0,0.9
28144,960053808,1,5,45,1,5271.33,11672.53,2215.68,13873.75,1,0,0.159
67823,2460542212,1,2,60,1,20455.54,49658.65,22973.75,30964.78,1,0,-0.604
1802,160038321,1,4,30,0,4082.1,13743.39,1130.32,35095.93,1,0,0.608
39984,1410254511,1,4,72,1,8807.04,17001.79,1161.29,41056.95,0,0,0.586
18878,660119403,1,2,49,0,19439.96,46342.79,13259.53,85209.68,1,0,0.456
55703,2001853405,1,2,59,1,7341.36,14999.29,2464.1,36397.16,1,0,0.588
34173,1200879904,1,1,35,1,5978.47,11802.7,877.5,20850.45,1,0,0.434
80255,2901905601,1,2,67,1,2950.6,4344.29,60.0,7495.01,1,0,0.42
24197,860140419,1,3,51,0,5631.42,30984.22,5564.3,61936.36,1,0,0.5
72277,2601662706,1,4,59,1,10213.73,27815.29,1200.0,60823.72,1,0,0.543
75584,2760076805,1,4,31,1,5824.2,26783.88,16971.4,17706.62,1,0,-0.513
32359,1109160605,1,3,64,1,10414.07,20196.28,3188.54,29300.8,1,0,0.311
46569,1660753308,1,2,75,0,6004.17,16997.35,9771.4,22499.14,0,0,0.245
44249,1561028001,1,4,40,1,7791.24,15479.81,3981.15,35218.94,1,0,0.56
70415,2504112013,1,6,43,0,7199.9,16000.55,1330.64,34454.77,1,0,0.536
10142,400638401,1,4,34,1,15616.67,22384.49,1894.24,27309.62,1,0,0.18
61682,2202814520,1,2,31,0,0.0,2833.59,385.71,29050.91,1,0,0.902
84398,3102416519,1,5,29,1,9006.23,15529.68,1743.57,20716.75,1,0,0.25
57783,2062584604,1,2,61,1,2159.95,4777.51,0.0,7054.16,0,0,0.323
41252,1460878709,1,3,78,1,6196.99,33243.76,7018.03,26434.39,1,0,-0.258
63203,2260465022,1,6,28,1,29789.71,57200.73,6687.09,104595.01,1,0,0.453
35279,1204857807,1,4,53,0,14759.79,26278.08,1406.55,68316.36,1,0,0.615
22485,805097706,1,5,27,0,9874.19,26339.6,4438.52,34745.87,1,0,0.242
9782,400256402,1,7,57,1,12453.24,20741.37,1940.27,24335.76,1,0,0.148
57449,2061678901,1,5,43,1,6981.32,20864.27,8588.37,81725.72,1,0,0.745
54985,1960396415,1,4,32,1,10781.71,19725.46,1010.32,21979.3,1,0,0.103
600,100972805,1,2,24,1,21914.84,43849.63,10086.88,162540.97,1,0,0.73
47421,1700827804,1,4,71,0,16138.1,23386.36,3278.55,28844.24,1,0,0.189
11644,460214704,1,5,39,1,11924.86,17247.21,964.28,14606.55,1,0,-0.181
79787,2901373505,1,2,59,1,1967.05,5681.16,0.0,18183.59,1,0,0.688
70974,2504870917,1,2,72,1,6852.7,18144.71,5923.2,31501.55,1,0,0.424
77818,2807089403,1,4,32,0,5786.38,15800.14,960.0,26878.25,1,0,0.412
74784,2701045220,1,5,56,1,11699.89,27451.9,3164.43,46733.2,1,0,0.413
20656,761984712,1,3,34,0,3715.66,9045.09,1607.12,10542.84,1,0,0.142
20693,762008706,1,2,52,1,6377.1,37414.89,3088.52,48104.81,1,0,0.222
8624,360002614,1,2,39,1,12419.9,17855.9,2250.0,18314.35,1,0,0.025
63299,2260485616,1,6,59,0,10962.62,32312.72,3017.1,73293.42,1,0,0.559
42537,1515161504,1,2,45,0,16084.17,23206.99,2026.02,11859.78,1,0,-0.957
39040,1403289703,1,4,41,1,10144.08,15328.22,1470.0,26527.42,1,0,0.422
70946,2504831618,1,6,42,1,11725.52,28899.07,2581.96,58637.66,1,0,0.507
55091,1960454719,1,8,76,1,8781.31,21378.71,5271.4,44587.37,1,0,0.521
81373,3005494903,1,4,54,1,6389.86,13648.92,2501.74,22443.17,1,0,0.392
14680,506510615,1,1,64,1,3587.06,5294.19,0.0,11656.38,1,0,0.546
18810,660104814,1,4,43,1,19105.51,26598.15,3366.09,36624.56,1,0,0.274
32711,1160433815,1,2,61,1,3394.23,6094.99,1234.26,14722.75,1,0,0.586
18407,660065601,1,3,49,1,18359.67,31873.55,2532.22,30245.88,1,0,-0.054
30245,1060224923,1,1,72,1,5039.92,6964.94,0.0,30961.75,1,0,0.775
59191,2107617024,1,5,27,1,8279.85,18279.26,3345.42,20416.92,1,0,0.105
47841,1701715014,1,3,68,0,5734.19,9712.03,145.16,10827.12,0,0,0.103
32473,1160195519,1,2,49,1,5412.74,8623.71,290.32,16615.6,1,0,0.481
29311,1002711219,1,7,37,1,13371.24,174989.19,135151.51,54250.41,1,0,-2.226
56645,2060372309,1,5,53,1,7444.23,20738.12,8594.7,13974.12,1,0,-0.484
54275,1960142919,1,1,16,1,4718.51,7388.04,290.32,23003.32,1,0,0.679
83158,3062626608,1,5,60,1,11841.31,27596.48,2783.11,50436.37,1,0,0.453
36019,1261008616,1,5,29,1,5657.02,9385.65,0.0,17692.54,1,0,0.47
11583,460187814,1,1,52,0,10986.28,20401.61,600.0,18246.86,1,0,-0.118
29353,1002780424,1,2,53,0,642.85,32757.46,6142.15,55530.92,1,0,0.41
32674,1160416315,1,2,35,1,5631.33,8827.09,1609.2,113244.72,1,0,0.922
88366,3260353005,1,2,86,0,8177.01,35394.99,4383.86,32265.6,1,0,-0.097
23234,807145402,1,4,47,1,6598.95,15219.39,3774.19,48333.01,1,0,0.685
9671,400118701,1,1,46,1,6994.18,10210.19,245.9,21614.75,0,0,0.528
73492,2606264707,1,2,73,1,11224.18,24374.54,2457.0,46075.75,1,0,0.471
44404,1561155203,1,5,49,1,15653.33,42517.81,11264.5,36769.63,1,0,-0.156
41024,1460496008,1,4,48,1,7161.28,23404.56,3327.73,17154.26,1,0,-0.364
85169,3103676401,1,3,52,1,4731.3,8227.78,890.32,17207.34,1,0,0.522
22149,803977703,1,3,39,1,5929.85,19036.85,0.0,35975.39,1,0,0.471
88956,3260751905,1,2,81,1,7855.55,12953.8,776.29,14340.62,1,0,0.097
66432,2401651005,1,4,61,1,9871.5,22700.04,3782.75,69117.26,1,0,0.672
28997,1001846606,1,3,69,0,6708.58,10285.64,1015.7,15706.22,0,0,0.345
10430,400988902,1,2,30,1,16379.9,26742.59,2871.25,53725.44,1,0,0.502
36177,1261265623,1,3,30,1,2404.23,7810.9,2721.42,15064.04,1,0,0.481
25771,901646301,1,5,47,0,15916.88,23858.47,1480.63,41975.88,1,0,0.432
41711,1502813006,1,3,42,1,12458.35,38859.92,8354.77,35620.02,1,0,-0.091
74515,2700451903,1,5,62,0,24434.75,37901.89,4632.69,49241.21,1,0,0.23
57736,2062534603,1,3,70,0,14129.8,20269.99,3171.4,10572.25,1,0,-0.917
31256,1102634906,1,1,28,0,2102.12,36045.08,3639.33,74154.61,1,0,0.514
45429,1602432804,1,3,24,1,5219.91,6719.91,600.0,57722.88,1,0,0.884
54249,1960141611,1,3,50,1,7341.39,24735.33,7500.0,71770.81,1,0,0.655
70751,2504502620,1,5,33,0,22611.59,46202.93,6456.88,45491.29,1,0,-0.016
59366,2108230306,1,6,40,1,18925.5,33129.13,1800.0,32239.64,1,0,-0.028
45601,1603714316,1,3,35,1,10529.91,18346.65,1470.96,30204.1,1,0,0.393
70716,2504476918,1,4,58,1,41916.28,160433.38,57429.14,106480.49,1,0,-0.507
87890,3202564312,1,2,71,1,8138.43,14280.39,2862.58,36364.61,1,0,0.607
27675,960004232,1,3,28,1,10889.8,13931.74,1506.34,17194.4,1,0,0.19
20629,761891820,1,7,70,1,1851.38,3007.12,771.42,19212.75,1,0,0.843
69671,2502571303,1,4,25,1,23682.62,36468.85,7587.7,24500.69,1,0,-0.488
16504,600816204,2,1,29,1,7463.31,18921.35,3518.52,26921.97,1,0,0.297
62723,2260306820,1,6,66,0,3516.36,22429.61,10011.38,73726.87,0,0,0.696
21024,762577708,1,7,34,1,9925.66,13897.66,1422.0,8073.42,0,0,-0.721
77437,2805230304,1,1,64,0,2378.55,3197.24,0.0,28016.53,1,0,0.886
4523,207996814,1,5,32,1,4525.62,27576.09,6344.26,53950.78,1,0,0.489
85679,3160123016,1,2,65,1,6203.39,8221.41,709.59,16131.82,1,0,0.49
77252,2804420701,1,4,56,0,6027.72,12150.9,1375.68,30147.51,1,0,0.597
39632,1407404802,1,5,53,0,12908.41,38070.22,11621.14,52008.17,1,0,0.268
39520,1406484501,1,3,62,1,10336.88,13677.23,0.0,19752.65,1,0,0.308
70553,2504280622,1,1,67,0,2963.52,6290.82,0.0,18424.89,1,0,0.659
86756,3200440703,1,1,63,0,771.42,4971.42,690.0,5729.5,1,0,0.132
22590,805356503,1,4,48,0,6479.87,8903.07,1170.0,17060.58,1,0,0.478
57050,2060987306,1,5,84,0,13782.75,21174.21,1507.55,11456.26,0,0,-0.848
15888,600253502,1,1,52,1,14200.6,16844.28,1164.43,16354.3,1,0,-0.03
77048,2803192306,1,1,70,0,3133.19,9642.17,4064.51,23878.46,1,0,0.596
43477,1528089503,1,7,48,0,12175.48,37217.83,7650.92,59488.0,1,0,0.374
82855,3061970420,2,3,27,1,5329.15,8836.54,1318.88,9342.38,1,0,0.054
44727,1561760710,1,4,45,0,11648.4,21277.64,4007.12,15491.78,1,0,-0.373
54405,1960209305,1,2,70,1,12664.21,19408.78,638.7,30343.38,1,0,0.36
14620,506432210,1,1,65,0,11867.0,24286.6,1161.29,38797.93,1,0,0.374
72642,2603044806,1,5,49,1,12144.64,22275.58,2955.71,46384.73,1,0,0.52
53596,1910865514,1,1,33,1,6737.03,15808.94,1750.64,23037.98,1,0,0.314
77638,2806180303,1,3,72,1,11140.58,19716.64,4219.16,35033.06,1,0,0.437
32944,1160693608,1,5,47,1,18848.37,23349.92,600.0,26080.32,1,0,0.105
8506,301370620,1,5,40,1,10401.27,22400.08,5982.84,66516.37,1,0,0.663
10221,400716801,1,2,42,0,4229.93,17593.21,450.0,7530.89,1,0,-1.336
13001,502873603,1,3,52,0,13395.32,38457.05,3171.4,29508.19,1,0,-0.303
63071,2260436816,1,9,38,0,15152.01,28544.35,1380.0,39302.25,1,0,0.274
85173,3103676417,1,2,78,1,4493.37,5887.45,64.28,16425.74,1,0,0.642
21861,802809904,1,4,39,0,5425.65,24503.4,3809.97,62021.7,1,0,0.605
88310,3260310401,1,5,47,1,24338.25,37412.28,3803.22,42492.0,1,0,0.12
31864,1106453004,1,3,58,0,9655.55,20282.96,2605.07,15302.78,1,0,-0.325
59330,2108027620,1,5,33,0,5984.91,9180.49,450.0,18113.74,1,0,0.493
48937,1760028208,1,7,44,1,10774.07,22666.56,5447.97,40300.51,1,0,0.438
46149,1605243006,1,5,77,1,12162.72,17791.55,1646.12,15542.33,1,0,-0.145
43793,1560333610,1,2,69,0,4422.74,7363.64,629.99,18913.09,0,0,0.611
53273,1909472603,1,2,91,1,10941.3,13142.71,385.71,27133.48,0,0,0.516
88874,3260714603,1,4,43,1,11841.14,23775.76,600.0,34407.24,1,0,0.309
18986,700460701,1,3,48,0,11314.09,23161.71,5815.68,30565.05,1,0,0.242
70964,2504870302,1,2,45,0,8266.98,18139.99,3774.19,21294.51,1,0,0.148
16952,601263001,1,2,59,0,9951.29,19062.51,3949.74,28106.66,1,0,0.322
51042,1801759302,1,6,56,1,13307.08,36779.93,5988.63,68365.84,1,0,0.462
81620,3007261210,1,4,61,0,15788.29,40636.26,705.0,32890.95,1,0,-0.235
38156,1360663409,1,6,31,1,18462.66,29665.92,2032.25,30765.5,1,0,0.036
43596,1560060224,1,4,30,1,8009.87,26140.33,10542.8,46189.7,1,0,0.434
67637,2460402722,1,2,21,0,21638.31,31692.71,750.0,112647.53,1,0,0.719
53749,1960003603,1,5,36,0,25575.68,78776.08,22950.0,66786.88,1,0,-0.18
23910,860011416,1,5,32,1,13191.23,59076.96,8956.45,206413.51,1,0,0.714
65251,2303004524,1,5,42,0,13332.73,21704.06,1720.64,26800.36,1,0,0.19
35306,1260001822,1,1,100,0,2159.99,3806.26,0.0,11808.99,0,0,0.678
58485,2104657001,1,9,57,1,5631.31,21270.43,8150.8,41644.72,0,0,0.489
26605,911288702,1,3,55,1,6544.15,17297.89,1877.5,19573.77,1,0,0.116
24317,860200202,1,1,82,1,3368.49,5827.85,807.95,8467.12,1,0,0.312
48224,1702480721,1,2,95,0,4165.64,24426.55,0.0,54626.96,1,0,0.553
53656,1911333906,1,2,77,1,5849.89,7888.54,290.32,12587.99,0,0,0.373
30897,1060651911,1,5,50,1,7174.14,14165.7,1350.0,19447.98,1,0,0.272
474,100813501,1,2,70,0,2507.03,4123.0,257.14,13459.6,1,0,0.694
16467,600795606,1,4,56,1,11204.82,14976.84,2288.52,30467.2,1,0,0.508
56125,2003187604,1,6,48,0,4872.76,9790.7,368.57,31091.78,1,0,0.685
32892,1160672021,1,5,56,1,11854.14,18770.73,3357.77,36579.81,1,0,0.487
86089,3160400618,1,2,47,0,4757.07,4913.07,0.0,3533.55,1,0,-0.39
28331,1000350705,1,2,54,0,7354.23,17935.59,8511.36,60295.04,1,0,0.703
65962,2360211901,1,3,26,1,6904.14,9871.74,435.48,22809.24,1,0,0.567
78492,2860298218,1,3,50,1,3124.22,9660.95,0.0,29594.84,1,0,0.674
53760,1960003921,1,3,74,1,5271.35,33750.81,8458.06,74275.99,0,0,0.546
18569,660081920,1,2,73,1,9372.72,18539.45,3132.18,33896.72,1,0,0.453
61744,2202917903,1,6,45,1,7778.43,26062.15,7452.59,79735.64,1,0,0.673
50702,1801413824,1,3,36,0,9359.89,18241.04,150.0,14869.42,1,0,-0.227
61271,2202432219,1,1,61,0,15261.29,29364.17,6431.11,14896.41,1,0,-0.971
31286,1102782404,1,5,35,1,18989.82,36825.24,2100.0,35217.39,1,0,-0.046
49218,1760100005,1,4,60,1,17299.08,25753.63,2592.83,37054.16,1,0,0.305
63511,2260539011,1,4,40,1,8691.28,17173.63,2612.89,50582.8,1,0,0.66
85307,3104009924,1,2,53,1,6679.16,9433.39,349.01,11719.71,1,0,0.195
6891,300061402,1,3,18,1,10169.86,20385.44,0.0,35478.06,1,0,0.425
67788,2460540519,1,2,70,0,4062.81,4926.0,0.0,12787.04,1,0,0.615
65408,2303283603,1,3,74,0,8080.58,14890.18,1058.57,48816.49,0,0,0.695
18192,660041604,1,5,66,1,43103.3,70286.28,18444.57,59803.27,1,0,-0.175
16555,600879406,1,4,52,0,2558.49,10390.99,2794.51,34729.8,1,0,0.701
559,100927003,1,5,39,1,16726.9,29333.29,5059.19,47475.13,1,0,0.382
30296,1060229211,1,2,46,1,7457.02,14903.72,290.32,12621.04,1,0,-0.181
22384,804698604,1,1,73,1,2712.79,6783.78,600.0,11990.16,1,0,0.434
52451,1903618204,1,4,35,0,13306.98,15630.34,308.57,31478.44,1,0,0.503
79083,2900448504,1,5,36,1,9925.58,33117.73,4418.52,33334.21,1,0,0.006
88000,3260019205,1,4,50,1,17414.83,32255.85,8432.1,27287.27,1,0,-0.182
52812,1906356702,1,2,78,0,33582.58,61495.93,13200.0,104606.53,1,0,0.412
31614,1104990605,1,2,61,1,11294.78,21744.86,3295.08,20139.33,1,0,-0.08
21207,800574604,1,5,38,1,31017.63,42898.22,3119.94,27282.76,1,0,-0.572
49092,1760067702,1,4,25,0,4152.77,9727.41,300.0,18344.26,1,0,0.47
43945,1560494801,1,4,31,1,8395.65,29038.05,10799.94,36093.05,1,0,0.195
5025,260048601,1,3,62,1,14669.26,27470.26,2550.0,23859.63,1,0,-0.151
24382,860207807,1,2,45,1,1079.97,2521.3,127.86,18772.81,1,0,0.866
7325,300445703,1,1,46,1,5226.27,6543.27,0.0,17274.52,1,0,0.621
30723,1060477911,1,4,71,1,16074.46,28482.53,3351.14,44024.38,1,0,0.353
36581,1300303304,1,6,48,1,24466.83,34293.04,3651.29,62965.2,1,0,0.455
9514,360204208,1,2,23,1,7521.33,18359.61,580.64,49149.64,1,0,0.626
25775,901646305,1,1,72,0,7726.96,13486.99,784.27,39253.6,0,0,0.656
59512,2160871204,1,3,27,0,9449.83,15846.47,1028.56,6906.62,1,0,-1.294
11010,401396411,1,4,64,1,4281.31,8101.06,145.16,22227.45,1,0,0.636
54476,1960247612,1,10,55,1,13255.61,29537.9,1514.75,19492.11,1,0,-0.515
26586,911215305,1,2,75,1,10606.91,17526.87,1800.0,50257.34,1,0,0.651
73919,2660325311,1,3,28,0,4037.06,6152.77,580.64,10448.44,1,0,0.411
62284,2260184407,1,5,34,0,15531.17,28019.38,3346.99,39556.44,1,0,0.292
80859,2960255514,1,3,30,0,7817.06,18243.12,2821.89,18164.07,1,0,-0.004
80130,2901762904,1,4,32,1,15029.79,28005.26,4470.93,27359.72,1,0,-0.024
81687,3007749710,1,1,54,1,6454.17,17403.39,600.0,44716.98,1,0,0.611
58269,2103268904,1,1,63,1,655.69,6924.16,719.95,16041.05,1,0,0.568
50678,1801393913,1,6,42,1,29365.42,91690.65,18292.58,91716.15,1,0,0.0
889,101378906,1,5,49,1,25919.68,51677.06,9157.68,45336.82,1,0,-0.14
63718,2260621309,1,2,51,1,2905.66,8755.91,3857.11,10811.35,1,0,0.19
47022,1661616316,1,4,46,1,16309.07,23872.24,2909.52,26864.2,1,0,0.111
7184,300316806,1,1,52,1,4795.63,5200.63,150.0,29651.29,1,0,0.825
17,100041905,1,2,82,0,7109.94,25459.68,2080.64,57662.22,1,0,0.558
55202,1960510612,1,6,59,1,6145.64,15568.44,2400.0,31931.79,1,0,0.512
35424,1260181210,1,2,61,1,9874.12,12779.76,0.0,13452.4,1,0,0.05
43275,1525358822,1,4,50,1,15132.66,44258.33,8914.26,27737.69,1,0,-0.596
63512,2260539213,1,3,46,1,5078.5,23396.2,10719.8,57418.43,1,0,0.593
15059,560097304,1,4,37,1,1851.4,4921.03,0.0,17128.22,1,0,0.713
3149,202207502,1,6,36,0,16611.32,47761.8,6317.0,258260.86,1,0,0.815
28562,1000802806,1,4,48,0,7624.09,17597.58,1799.98,15049.18,1,0,-0.169
58184,2102508304,1,3,61,0,9218.41,20165.66,3857.3,23115.58,1,0,0.128
18683,660088204,1,2,80,0,5354.9,7368.08,964.27,30838.77,0,0,0.761
30908,1060652620,1,6,48,1,18128.39,50545.44,5400.0,62570.71,1,0,0.192
47300,1700589605,1,1,72,0,4499.95,15553.95,240.0,5060.62,1,0,-2.074
34255,1201066503,1,2,68,0,6505.57,18640.86,4743.33,43540.27,0,0,0.572
82043,3009651706,1,3,42,1,19266.15,39101.3,2288.52,19387.85,0,0,-1.017
67805,2460541605,1,5,56,1,9064.16,33702.26,12796.72,56060.97,1,0,0.399
69262,2501861905,1,2,69,0,15290.73,33587.36,6358.06,85195.45,1,0,0.606
46288,1605707220,1,5,40,1,12786.15,17366.79,290.32,18660.39,1,0,0.069
20117,760262319,1,5,35,1,9488.45,13364.07,1161.28,15678.19,1,0,0.148
44585,1561525815,1,4,37,1,3426.3,6026.82,0.0,12585.22,1,0,0.521
51242,1860073209,1,7,67,1,21843.92,31650.83,2467.74,35562.07,1,0,0.11
48072,1702237202,1,3,48,1,5657.04,14831.22,2595.44,37603.29,1,0,0.606
57146,2061255018,1,3,47,1,4705.57,7640.17,580.64,16075.66,1,0,0.525
54384,1960206809,1,3,50,1,11532.63,19207.37,2227.86,16399.0,1,0,-0.171
61875,2260051814,1,5,50,1,15068.5,50646.82,26719.83,72866.93,1,0,0.305
20174,760375717,1,4,53,1,5181.36,8302.23,2249.97,16868.82,1,0,0.508
11281,460042620,1,3,48,1,10542.75,30710.5,11256.83,32201.29,1,0,0.046
32765,1160461417,1,7,90,1,4062.8,6302.13,257.14,35806.05,1,0,0.824
55310,2000224203,1,4,36,1,12670.38,31140.77,3203.48,29729.11,1,0,-0.047
57528,2061846806,1,6,40,0,2725.67,3562.14,0.0,5001.82,0,0,0.288
88067,3260039014,1,4,54,1,5207.06,12567.02,1616.12,24092.01,1,0,0.478
81806,3008311811,1,3,19,0,6537.7,11505.82,0.0,20685.24,0,0,0.444
25030,860640209,1,2,59,0,2905.67,14347.2,3892.23,38045.01,1,0,0.623
76813,2801887204,1,1,80,1,2057.14,7188.75,0.0,27674.4,0,0,0.74
3032,201741706,1,4,28,0,6698.49,18003.36,2314.28,28131.12,1,0,0.36
6568,260352913,1,1,70,1,10735.6,19354.92,4404.57,17956.44,1,0,-0.078
80605,2960082711,2,6,32,1,5489.9,14425.18,4379.88,35311.27,1,0,0.591
87689,3202072523,1,6,47,1,11519.84,25420.61,1733.62,27129.08,1,0,0.063
42920,1521096704,1,4,53,1,5817.75,27579.54,3900.0,51997.42,1,0,0.47
63352,2260496317,1,1,58,1,4313.4,7077.4,234.78,12456.05,1,0,0.432
67743,2460486513,1,3,43,1,9964.14,22245.38,4645.16,26564.11,1,0,0.163
61943,2260075706,1,6,50,1,14020.46,22440.33,3273.29,61798.27,1,0,0.637
16373,600720804,1,1,56,1,6557.06,8567.2,196.72,30711.74,1,0,0.721
39448,1406065205,1,5,49,1,11982.66,44800.01,5577.74,53237.13,1,0,0.158
67995,2460715712,1,2,52,0,2924.97,11773.39,3809.5,41660.64,1,0,0.717
79057,2900414301,1,5,40,1,12406.91,21045.37,2212.24,32550.83,1,0,0.353
85597,3160075603,1,9,73,1,7521.18,18152.79,2957.21,35897.91,1,0,0.494
67955,2460693904,1,2,76,1,4744.18,11731.65,3372.58,13898.84,0,0,0.156
76250,2760771718,1,1,81,1,5567.06,9069.87,2009.99,14393.87,1,0,0.37
6161,260265603,1,2,44,0,4474.22,11366.12,1099.18,54051.24,1,0,0.79
57487,2061768211,1,3,65,0,3394.21,4428.29,0.0,17567.53,0,0,0.748
87041,3200964606,1,2,57,0,8813.39,40648.5,2100.0,35285.08,1,0,-0.152
54023,1960060311,2,4,30,1,16585.51,31228.66,6947.27,38103.25,1,0,0.18
80268,2901905912,1,4,29,1,4583.43,10755.14,580.64,10486.84,1,0,-0.026
47260,1700383205,1,3,38,1,24415.59,39325.64,8419.35,44567.24,0,0,0.118
84624,3102877506,1,2,49,1,22224.35,29775.08,1161.29,69264.47,1,0,0.57
20695,762008708,1,6,73,1,12503.37,18914.34,1105.7,34573.76,0,0,0.453
19539,703122614,1,6,56,1,19028.25,40501.83,5657.14,41722.11,1,0,0.029
26980,914859301,1,2,71,1,8344.15,15952.43,1930.64,37188.11,1,0,0.571
24357,860204208,1,4,49,1,2044.24,11088.0,1161.29,34049.93,1,0,0.674
45352,1602012606,1,3,48,1,26144.84,64749.08,9907.62,56413.69,1,0,-0.148
82739,3061478407,1,2,63,1,7765.58,18960.48,3010.44,32626.69,1,0,0.419
72327,2601852601,1,1,68,1,4769.98,24535.68,3235.71,38374.69,1,0,0.361
2987,201531805,1,3,82,1,7110.4,24290.35,5100.0,83773.75,1,0,0.71
19794,704221303,1,6,42,1,11262.68,31878.14,3756.69,31360.83,1,0,-0.016
62719,2260306704,1,2,57,1,5425.63,13810.11,4157.04,24639.33,1,0,0.44
73986,2660346709,1,6,59,1,10066.98,22393.98,1350.0,103962.13,1,0,0.785
85243,3103883005,1,4,44,0,8112.74,28612.5,13827.97,65703.47,1,0,0.565
46515,1660242520,1,2,96,0,2481.36,11403.66,290.32,11664.64,0,0,0.022
50928,1801701621,1,2,47,1,10819.05,30782.67,6403.66,37365.27,1,0,0.176
3508,203827403,1,1,58,1,3232.2,8069.97,642.85,55897.06,1,0,0.856
11323,460060715,1,4,38,1,5342.07,11079.15,1795.08,9529.16,1,0,-0.163
9485,360196015,1,1,28,0,14561.36,75063.12,8760.16,183801.15,1,0,0.592
86105,3160415520,1,4,53,1,10864.15,17307.76,1994.89,24069.31,1,0,0.281
68152,2460831307,1,3,55,1,8228.44,23280.21,4710.5,41278.75,1,0,0.436
43894,1560424004,1,6,48,1,6878.43,13772.68,1354.28,26952.65,1,0,0.489
37173,1301843815,1,4,49,1,14656.94,25502.03,4242.77,29360.63,1,0,0.131
59980,2161977001,1,5,48,1,9398.43,13666.7,2123.48,15726.71,1,0,0.131
9787,400264301,1,4,74,0,6364.13,18428.69,4499.95,54822.18,1,0,0.664
36122,1261157810,1,2,26,0,2982.8,5128.37,300.0,8533.76,1,0,0.399
26871,913993204,1,3,32,1,6582.73,18099.31,0.0,17999.99,1,0,-0.006
7761,300852511,1,1,30,1,12484.23,46224.7,24287.11,35217.38,1,0,-0.313
76865,2802165704,1,2,67,1,5348.5,18359.74,4328.56,36623.84,1,0,0.499
75036,2701463812,1,3,59,1,3548.46,6379.32,1130.58,10106.55,1,0,0.369
60513,2201038603,1,3,47,0,18899.8,53078.15,4418.53,31250.55,1,0,-0.698
59742,2161189315,1,3,37,1,4062.77,11654.9,223.54,12794.8,1,0,0.089
37537,1302665524,1,1,61,0,7161.31,12705.91,1568.55,17753.57,1,0,0.284
14775,506679810,1,3,74,0,2468.52,17362.33,600.0,35971.85,1,0,0.517
40795,1460029301,1,8,62,0,7559.89,22293.13,2741.33,44410.53,1,0,0.498
85841,3160250608,1,3,36,0,7681.98,12588.25,192.85,49847.26,1,0,0.747
56971,2060896004,1,5,47,1,11751.33,13719.13,997.45,4495.95,1,0,-2.051
27415,919856402,1,2,41,0,3035.48,6437.5,580.64,22421.41,1,0,0.713
78566,2860377601,1,4,30,0,5038.62,10025.0,600.0,21417.21,1,0,0.532
4266,207269404,1,3,63,1,5721.34,18904.59,9323.44,40377.36,0,0,0.532
50891,1801690622,1,5,42,1,24736.8,40043.29,5655.0,73553.73,1,0,0.456
53094,1908561902,1,3,85,0,2982.8,11291.79,1500.0,92386.96,1,0,0.878
18430,660067302,1,4,32,1,7662.75,52983.38,28049.56,50178.65,1,0,-0.056
42265,1510744604,1,2,66,0,9359.9,26161.94,3471.42,29336.05,1,0,0.108
64433,2301378403,1,8,54,0,12349.12,25903.45,5890.04,35447.71,1,0,0.269
72878,2604182801,1,4,66,0,3227.07,23452.26,2449.45,73093.74,1,0,0.679
80251,2901905411,1,7,45,1,11404.08,20631.85,3629.03,26015.32,1,0,0.207
50915,1801697715,1,6,44,1,14258.34,20261.83,959.99,42307.14,1,0,0.521
2334,160181714,1,1,33,1,11037.71,21276.42,2154.09,33672.28,1,0,0.368
80543,2960070022,1,2,82,1,3239.92,4461.52,359.98,7409.52,1,0,0.398
21066,800154506,1,2,78,1,5767.94,13966.54,2511.29,37486.31,1,0,0.627
78558,2860376710,1,2,93,1,7521.31,13203.17,2100.0,18255.72,1,0,0.277
4110,206918011,1,5,52,1,6749.89,40118.07,14204.51,90198.76,1,0,0.555
1366,102143017,1,2,57,1,8202.71,19570.51,1380.0,26767.19,1,0,0.269
72172,2601129402,1,4,52,0,7726.98,18901.7,1560.14,30294.48,1,0,0.376
71167,2505110523,1,4,35,0,6081.33,12353.3,804.6,23421.44,1,0,0.473
83898,3100964606,1,2,61,1,1716.38,5070.36,360.0,16164.09,1,0,0.686
13850,505036204,1,2,55,1,4731.31,9404.88,0.0,36483.01,1,0,0.742
45525,1603187503,1,1,62,1,4551.39,7064.73,1637.41,12334.67,1,0,0.427
65878,2360172520,1,2,53,1,13255.42,23379.41,1741.93,11658.72,1,0,-1.005
6760,260413318,1,4,46,1,3908.53,10109.99,2612.89,45328.17,1,0,0.777
10370,400886501,1,3,51,0,12587.05,31037.17,1761.29,97687.95,1,0,0.682
50205,1800844703,1,3,60,0,7277.06,20884.22,1800.0,80262.27,1,0,0.74
54116,1960075213,1,3,51,0,12742.62,29449.04,7349.29,36590.99,1,0,0.195
74559,2700547305,1,3,50,1,13094.85,16396.92,0.0,45223.22,1,0,0.637
